Gene_name,PB_id
SLC22A2,SMP0000723
SLC22A2,SMP0121001
SLC22A3,SMP0000649
SLC22A6,SMP0000086
SLC22A6,SMP0000184
SLC22A6,SMP0000189
SLC22A6,SMP0000193
SLC22A6,SMP0000197
SLC22A6,SMP0000078
SLC22A6,SMP0000080
SLC22A6,SMP0000081
SLC22A6,SMP0000088
SLC22A6,SMP0000090
SLC22A6,SMP0000091
SLC22A6,SMP0000097
SLC22A6,SMP0000100
SLC22A6,SMP0000103
SLC22A6,SMP0000105
SLC22A6,SMP0000108
SLC22A6,SMP0000110
SLC22A6,SMP0000115
SLC22A6,SMP0000118
SLC22A6,SMP0000121
SLC22A6,SMP0000122
SLC22A6,SMP0000132
SLC22A6,SMP0000133
SLC22A6,SMP0000134
SLC22A6,SMP0000135
SLC22A6,SMP0000583
SLC22A6,SMP0000585
SLC22A6,SMP0000590
SLC22A6,SMP0000723
SLC22A6,SMP0121001
SLC22A8,SMP0000086
SLC22A8,SMP0000590
SLC25A1,SMP0100046
Slc25a1,SMP0120922
SLC25A1,SMP0120946
Slc25a1,SMP0120970
SLC25A10,SMP0002292
SLC25A10,SMP0002295
SLC25A11,SMP0000129
SLC25A11,SMP0000128
SLC25A11,SMP0000466
SLC25A11,SMP0000374
SLC25A11,SMP0000560
SLC25A11,SMP0000562
SLC25A11,SMP0000563
SLC25A11,SMP0000573
SLC25A11,SMP0000574
SLC25A11,SMP0000581
Slc25a11,SMP0063617
Slc25a11,SMP0063636
Slc25a11,SMP0063681
SLC25A11,SMP0087204
SLC25A11,SMP0087223
SLC25A11,SMP0087254
Slc25a11,SMP0087301
Slc25a11,SMP0087318
Slc25a11,SMP0087347
Slc25a11,SMP0120488
Slc25a11,SMP0120624
Slc25a11,SMP0120626
Slc25a11,SMP0120627
Slc25a11,SMP0120637
Slc25a11,SMP0120638
Slc25a11,SMP0120645
Slc25a11,SMP0120708
Slc25a11,SMP0120843
Slc25a11,SMP0120845
Slc25a11,SMP0120846
Slc25a11,SMP0120856
Slc25a11,SMP0120857
Slc25a11,SMP0120864
SLC25A12,SMP0000129
SLC25A12,SMP0000059
SLC25A12,SMP0000357
SLC25A12,SMP0000003
SLC25A12,SMP0000001
SLC25A12,SMP0000205
SLC25A12,SMP0000002
Slc25a12,SMP0063636
Slc25a12,SMP0063686
Slc25a12,SMP0120455
Slc25a12,SMP0120456
Slc25a12,SMP0120462
Slc25a12,SMP0120466
Slc25a12,SMP0120542
SLC25A15,SMP0000020
SLC25A15,SMP0000207
SLC25A15,SMP0000362
SLC25A15,SMP0000360
SLC25A15,SMP0000361
SLC25A15,SMP0000208
SLC25A15,SMP0000188
SLC25A15,SMP0000363
SLC25A15,SMP0000059
SLC25A15,SMP0000357
SLC25A15,SMP0000003
SLC25A15,SMP0000001
SLC25A15,SMP0000205
SLC25A15,SMP0000002
SLC25A15,SMP0000504
SLC25A15,SMP0000505
SLC25A15,SMP0000506
SLC25A15,SMP0000507
Slc25a15,SMP0063686
Slc25a15,SMP0087283
Slc25a15,SMP0087300
Slc25a15,SMP0087319
Slc25a15,SMP0120455
Slc25a15,SMP0120456
Slc25a15,SMP0120462
Slc25a15,SMP0120466
Slc25a15,SMP0120542
Slc25a15,SMP0120675
Slc25a15,SMP0120676
Slc25a15,SMP0120677
Slc25a15,SMP0120682
Slc25a15,SMP0120686
Slc25a15,SMP0120704
Slc25a15,SMP0120710
Slc25a15,SMP0120719
Slc25a15,SMP0120721
Slc25a15,SMP0120746
Slc25a15,SMP0120758
Slc25a15,SMP0120759
Slc25a15,SMP0120761
Slc25a15,SMP0120762
Slc25a15,SMP0120788
Slc25a15,SMP0120789
Slc25a15,SMP0120790
Slc25a15,SMP0120791
Slc25a15,SMP0120811
Slc25a15,SMP0120812
Slc25a15,SMP0120854
Slc25a15,SMP0120870
Slc25a18,SMP0087301
Slc25a18,SMP0087316
Slc25a18,SMP0087319
Slc25a18,SMP0120676
Slc25a18,SMP0120677
Slc25a18,SMP0120682
Slc25a18,SMP0120686
Slc25a18,SMP0120762
SLC25A2,SMP0000037
SLC25A2,SMP0000186
SLC25A2,SMP0000239
SLC25A2,SMP0000527
SLC25A2,SMP0000528
SLC25A2,SMP0000571
SLC25A2,SMP0000719
SLC25A20,SMP0000030
SLC25A20,SMP0000052
SLC25A20,SMP0000481
SLC25A20,SMP0000482
SLC25A20,SMP0000516
SLC25A20,SMP0000517
Slc25a20,SMP0063598
Slc25a20,SMP0063639
Slc25a20,SMP0063640
Slc25a20,SMP0086926
Slc25a20,SMP0087348
Slc25a20,SMP0087352
Slc25a20,SMP0087359
Slc25a20,SMP0087360
Slc25a20,SMP0120581
Slc25a20,SMP0120582
Slc25a20,SMP0120800
Slc25a20,SMP0120801
SLC25A22,SMP0000127
Slc25a22,SMP0063621
SLC25A22,SMP0087204
SLC25A22,SMP0087221
SLC25A22,SMP0087224
SLC25A29,SMP0087178
SLC25A29,SMP0087203
SLC25A29,SMP0087224
SLC25A29,SMP0087255
SLC25A29,SMP0087259
SLC25A29,SMP0087266
SLC25A29,SMP0087267
SLC25A4,SMP0000355
Slc25a4,SMP0063648
SLC25A4,SMP0087261
Slc25a4,SMP0087354
SLC26A2,SMP0119381
Slc26a3,SMP0119373
Slc26a3,SMP0119398
SLC26A4 ,SMP0000716
SLC27A1,SMP0087217
SLC27A1,SMP0087236
SLC27A2,SMP0000450
SLC27A2,SMP0000451
Slc27a2,SMP0063653
Slc27a2,SMP0087312
Slc27a2,SMP0120529
Slc27a2,SMP0120749
SLC27A5,SMP0000035
SLC27A5,SMP0000314
SLC27A5,SMP0000318
SLC27A5,SMP0000317
SLC27A5,SMP0000316
SLC27A5,SMP0000315
SLC27A5,SMP0000720
Slc27a5,SMP0063601
Slc27a5,SMP0087329
Slc27a5,SMP0120463
Slc27a5,SMP0120467
Slc27a5,SMP0120468
Slc27a5,SMP0120477
Slc27a5,SMP0120495
Slc27a5,SMP0120652
Slc27a5,SMP0120683
Slc27a5,SMP0120687
Slc27a5,SMP0120688
Slc27a5,SMP0120697
Slc27a5,SMP0120715
Slc27a5,SMP0120871
SLC28A1,SMP0000446
SLC28A1,SMP0000469
SLC28A1,SMP0000603
SLC28A1,SMP0000607
SLC28A2,SMP0000427
SLC28A2,SMP0000428
SLC28A2,SMP0000430
SLC28A2,SMP0000609
SLC28A3,SMP0000446
SLC28A3,SMP0000427
SLC28A3,SMP0000428
SLC28A3,SMP0000430
SLC28A3,SMP0000603
SLC28A3,SMP0000609
SLC29A1,SMP0000446
SLC29A1,SMP0000427
SLC29A1,SMP0000428
SLC29A1,SMP0000430
SLC29A1,SMP0000603
SLC29A1,SMP0000609
SLC29A2,SMP0000427
SLC29A2,SMP0000428
SLC29A2,SMP0000430
SLC29A2,SMP0000609
SLC2A1,SMP0000444
SLC2A1,SMP0000579
SLC2A1,SMP0000580
Slc2a1,SMP0063634
SLC2A1,SMP0087229
Slc2a1,SMP0087323
Slc2a1,SMP0120643
Slc2a1,SMP0120644
Slc2a1,SMP0120862
Slc2a1,SMP0120863
SLC2A1,SMP0121123
Slc2a13,SMP0063478
Slc2a13,SMP0120596
Slc2a13,SMP0120636
SLC2A2,SMP0000127
SLC2A2,SMP0000040
SLC2A2,SMP0000128
SLC2A2,SMP0000457
SLC2A2,SMP0000467
SLC2A2,SMP0000374
SLC2A2,SMP0000458
SLC2A2,SMP0000453
SLC2A2,SMP0000454
SLC2A2,SMP0000460
SLC2A2,SMP0000461
SLC2A2,SMP0000531
SLC2A2,SMP0000560
SLC2A2,SMP0000562
SLC2A2,SMP0000563
SLC2A2,SMP0000572
SLC2A2,SMP0000573
SLC2A2,SMP0000574
SLC2A2,SMP0000581
SLC2A2,SMP0000654
Slc2a2,SMP0063617
Slc2a2,SMP0063621
Slc2a2,SMP0063633
Slc2a2,SMP0063682
Slc2a2,SMP0086930
SLC2A2,SMP0087221
SLC2A2,SMP0087222
SLC2A2,SMP0087223
SLC2A2,SMP0087253
SLC2A2,SMP0087263
SLC2A2,SMP0087270
Slc2a2,SMP0087316
Slc2a2,SMP0087317
Slc2a2,SMP0087318
Slc2a2,SMP0087346
Slc2a2,SMP0087356
Slc2a2,SMP0087363
Slc2a2,SMP0119372
SLC2A2,SMP0119380
Slc2a2,SMP0119397
Slc2a2,SMP0120488
Slc2a2,SMP0120505
Slc2a2,SMP0120624
Slc2a2,SMP0120626
Slc2a2,SMP0120627
Slc2a2,SMP0120637
Slc2a2,SMP0120638
Slc2a2,SMP0120645
Slc2a2,SMP0120708
Slc2a2,SMP0120725
Slc2a2,SMP0120815
Slc2a2,SMP0120843
Slc2a2,SMP0120845
Slc2a2,SMP0120846
Slc2a2,SMP0120855
Slc2a2,SMP0120856
Slc2a2,SMP0120857
Slc2a2,SMP0120864
SLC2A2,SMP0121018
SLC2A2,SMP0121029
SLC2A2,SMP0121128
SLC2A4,SMP0000127
SLC2A4,SMP0000391
Slc2a4,SMP0063621
SLC2A4,SMP0063807
SLC2A4,SMP0087221
Slc2a4,SMP0087316
Slc2a4,SMP0108142
SLC2A4,SMP0108189
Slc2a4,SMP0108225
Slc2a4,SMP0120899
SLC2A4,SMP0120923
Slc2a4,SMP0120947
SLC2A4,SMP0121123
Slc35a2,SMP0063634
SLC35A2,SMP0087229
Slc35a2,SMP0120643
Slc35a2,SMP0120644
Slc35a3,SMP0087323
Slc35a3,SMP0120862
Slc35a3,SMP0120863
Slc37a2,SMP0063648
SLC37A3,SMP0087261
SLC37A4,SMP0000128
SLC37A4,SMP0000355
SLC37A4,SMP0000374
SLC37A4,SMP0000560
SLC37A4,SMP0000562
SLC37A4,SMP0000563
SLC37A4,SMP0000573
SLC37A4,SMP0000574
SLC37A4,SMP0000581
SLC38A2,SMP0087221
SLC38A2,SMP0119376
SLC38A4,SMP0000127
SLC38A4,SMP0000184
SLC38A4,SMP0000189
SLC38A4,SMP0000193
SLC38A4,SMP0000197
SLC38A4,SMP0000078
SLC38A4,SMP0000080
SLC38A4,SMP0000081
SLC38A4,SMP0000088
SLC38A4,SMP0000090
SLC38A4,SMP0000091
SLC38A4,SMP0000097
SLC38A4,SMP0000100
SLC38A4,SMP0000103
SLC38A4,SMP0000105
SLC38A4,SMP0000108
SLC38A4,SMP0000110
SLC38A4,SMP0000115
SLC38A4,SMP0000118
SLC38A4,SMP0000121
SLC38A4,SMP0000122
SLC38A4,SMP0000132
SLC38A4,SMP0000133
SLC38A4,SMP0000134
SLC38A4,SMP0000135
SLC38A4,SMP0000583
SLC38A4,SMP0000585
SLC38A4,SMP0000723
Slc38a4,SMP0063621
Slc38a4,SMP0087316
Slc38a4,SMP0119367
Slc38a4,SMP0119387
Slc38a4,SMP0120483
Slc38a4,SMP0120546
Slc38a4,SMP0120547
Slc38a4,SMP0120548
Slc38a4,SMP0120647
Slc38a4,SMP0120648
Slc38a4,SMP0120655
Slc38a4,SMP0120703
Slc38a4,SMP0120766
Slc38a4,SMP0120767
Slc38a4,SMP0120768
Slc38a4,SMP0120866
Slc38a4,SMP0120867
Slc38a4,SMP0120874
SLC38A4,SMP0121001
"SLC38A5, SN2",SMP0002298
SLC39A8,SMP0000029
SLC3A1,SMP0000184
SLC3A1,SMP0000189
SLC3A1,SMP0000193
SLC3A1,SMP0000197
SLC3A1,SMP0000078
SLC3A1,SMP0000080
SLC3A1,SMP0000081
SLC3A1,SMP0000088
SLC3A1,SMP0000090
SLC3A1,SMP0000091
SLC3A1,SMP0000097
SLC3A1,SMP0000100
SLC3A1,SMP0000103
SLC3A1,SMP0000105
SLC3A1,SMP0000108
SLC3A1,SMP0000110
SLC3A1,SMP0000115
SLC3A1,SMP0000118
SLC3A1,SMP0000121
SLC3A1,SMP0000122
SLC3A1,SMP0000132
SLC3A1,SMP0000133
SLC3A1,SMP0000134
SLC3A1,SMP0000135
SLC3A1,SMP0000583
SLC3A1,SMP0000585
SLC3A1,SMP0000723
Slc3a1,SMP0119367
SLC3A1,SMP0119376
Slc3a1,SMP0119387
Slc3a1,SMP0120483
Slc3a1,SMP0120546
Slc3a1,SMP0120547
Slc3a1,SMP0120548
Slc3a1,SMP0120647
Slc3a1,SMP0120648
Slc3a1,SMP0120655
Slc3a1,SMP0120703
Slc3a1,SMP0120766
Slc3a1,SMP0120767
Slc3a1,SMP0120768
Slc3a1,SMP0120866
Slc3a1,SMP0120867
Slc3a1,SMP0120874
SLC3A1,SMP0121001
SLC3A2,SMP0000184
SLC3A2,SMP0000189
SLC3A2,SMP0000193
SLC3A2,SMP0000197
SLC3A2,SMP0000078
SLC3A2,SMP0000080
SLC3A2,SMP0000081
SLC3A2,SMP0000088
SLC3A2,SMP0000090
SLC3A2,SMP0000091
SLC3A2,SMP0000097
SLC3A2,SMP0000100
SLC3A2,SMP0000103
SLC3A2,SMP0000105
SLC3A2,SMP0000108
SLC3A2,SMP0000110
SLC3A2,SMP0000115
SLC3A2,SMP0000118
SLC3A2,SMP0000121
SLC3A2,SMP0000122
SLC3A2,SMP0000132
SLC3A2,SMP0000133
SLC3A2,SMP0000134
SLC3A2,SMP0000135
SLC3A2,SMP0000583
SLC3A2,SMP0000585
SLC3A2,SMP0000723
Slc3a2,SMP0119367
SLC3A2,SMP0119376
Slc3a2,SMP0119387
Slc3a2,SMP0120483
Slc3a2,SMP0120546
Slc3a2,SMP0120547
Slc3a2,SMP0120548
Slc3a2,SMP0120647
Slc3a2,SMP0120648
Slc3a2,SMP0120655
Slc3a2,SMP0120703
Slc3a2,SMP0120766
Slc3a2,SMP0120767
Slc3a2,SMP0120768
Slc3a2,SMP0120866
Slc3a2,SMP0120867
Slc3a2,SMP0120874
SLC3A2,SMP0121001
SLC44A1,SMP0002313
SLC44A2,SMP0002313
SLC46A1,SMP0000053
SLC46A1,SMP0000432
SLC46A1,SMP0000543
SLC46A1,SMP0000724
Slc46a1,SMP0000801
SLC46A1,SMP0087196
Slc46a1,SMP0087295
Slc46a1,SMP0120522
Slc46a1,SMP0120656
Slc46a1,SMP0120742
Slc46a1,SMP0120875
SLC4A1,SMP0121011
SLC4A4,SMP0121001
SLC5A1,SMP0000457
SLC5A1,SMP0000467
SLC5A1,SMP0000458
Slc5a1,SMP0063633
Slc5a1,SMP0063682
Slc5a1,SMP0087346
Slc5a1,SMP0087356
Slc5a1,SMP0120505
Slc5a1,SMP0120725
SLC5A11,SMP0087253
SLC5A11,SMP0087263
SLC5A12,SMP0087269
SLC5A5,SMP0000716
Slc5a5,SMP0063679
Slc5a5,SMP0087362
SLC6A15,SMP0119376
SLC6A2,SMP0000224
SLC6A2,SMP0000392
SLC6A2,SMP0000393
SLC6A2,SMP0000394
SLC6A2,SMP0000395
SLC6A2,SMP0000396
SLC6A2,SMP0000397
SLC6A2,SMP0000398
SLC6A2,SMP0000399
SLC6A2,SMP0000400
SLC6A2,SMP0000401
SLC6A2,SMP0000402
SLC6A2,SMP0000403
SLC6A2,SMP0000404
SLC6A2,SMP0000405
SLC6A2,SMP0000406
SLC6A2,SMP0000408
SLC6A2,SMP0000409
SLC6A2,SMP0000410
SLC6A2,SMP0000411
SLC6A2,SMP0000412
SLC6A2,SMP0000413
SLC6A2,SMP0000414
SLC6A2,SMP0000415
SLC6A2,SMP0000416
SLC6A2,SMP0000417
SLC6A2,SMP0000422
SLC6A2,SMP0000423
SLC6A2,SMP0000424
SLC6A2,SMP0000425
SLC6A2,SMP0000426
SLC6A2,SMP0000431
SLC6A2,SMP0000625
SLC6A2,SMP0000626
SLC6A2,SMP0000636
SLC6A2,SMP0000671
SLC6A2,SMP0000672
SLC6A2,SMP0000673
SLC6A2,SMP0000674
SLC6A2,SMP0000675
SLC6A2,SMP0000676
SLC6A2,SMP0000677
SLC6A2,SMP0000678
SLC6A2,SMP0000679
SLC6A2,SMP0000680
SLC6A2,SMP0000681
SLC6A2,SMP0000683
SLC6A2,SMP0000684
SLC6A2,SMP0000685
SLC6A2,SMP0000686
SLC6A2,SMP0000687
SLC6A2,SMP0000688
SLC6A2,SMP0000689
SLC6A2,SMP0000690
SLC6A2,SMP0000691
SLC6A20,SMP0000184
SLC6A20,SMP0000189
SLC6A20,SMP0000193
SLC6A20,SMP0000197
SLC6A20,SMP0000078
SLC6A20,SMP0000080
SLC6A20,SMP0000081
SLC6A20,SMP0000088
SLC6A20,SMP0000090
SLC6A20,SMP0000091
SLC6A20,SMP0000097
SLC6A20,SMP0000100
SLC6A20,SMP0000103
SLC6A20,SMP0000105
SLC6A20,SMP0000108
SLC6A20,SMP0000110
SLC6A20,SMP0000115
SLC6A20,SMP0000118
SLC6A20,SMP0000121
SLC6A20,SMP0000122
SLC6A20,SMP0000132
SLC6A20,SMP0000133
SLC6A20,SMP0000134
SLC6A20,SMP0000135
SLC6A20,SMP0000583
SLC6A20,SMP0000585
SLC6A20,SMP0000723
Slc6a20,SMP0119387
Slc6a20,SMP0120703
Slc6a20,SMP0120766
Slc6a20,SMP0120767
Slc6a20,SMP0120768
Slc6a20,SMP0120866
Slc6a20,SMP0120867
Slc6a20,SMP0120874
SLC6A20,SMP0121001
Slc6a20a,SMP0119367
Slc6a20a,SMP0120483
Slc6a20a,SMP0120546
Slc6a20a,SMP0120547
Slc6a20a,SMP0120548
Slc6a20a,SMP0120647
Slc6a20a,SMP0120648
Slc6a20a,SMP0120655
SLC6A3,SMP0000224
SLC6A3,SMP0000392
SLC6A3,SMP0000393
SLC6A3,SMP0000394
SLC6A3,SMP0000395
SLC6A3,SMP0000396
SLC6A3,SMP0000397
SLC6A3,SMP0000398
SLC6A3,SMP0000399
SLC6A3,SMP0000400
SLC6A3,SMP0000401
SLC6A3,SMP0000402
SLC6A3,SMP0000403
SLC6A3,SMP0000404
SLC6A3,SMP0000405
SLC6A3,SMP0000406
SLC6A3,SMP0000408
SLC6A3,SMP0000409
SLC6A3,SMP0000410
SLC6A3,SMP0000411
SLC6A3,SMP0000412
SLC6A3,SMP0000413
SLC6A3,SMP0000414
SLC6A3,SMP0000415
SLC6A3,SMP0000416
SLC6A3,SMP0000417
SLC6A3,SMP0000422
SLC6A3,SMP0000423
SLC6A3,SMP0000424
SLC6A3,SMP0000425
SLC6A3,SMP0000426
SLC6A3,SMP0000431
SLC6A3,SMP0000671
SLC6A3,SMP0000672
SLC6A3,SMP0000673
SLC6A3,SMP0000674
SLC6A3,SMP0000675
SLC6A3,SMP0000676
SLC6A3,SMP0000677
SLC6A3,SMP0000678
SLC6A3,SMP0000679
SLC6A3,SMP0000680
SLC6A3,SMP0000681
SLC6A3,SMP0000683
SLC6A3,SMP0000684
SLC6A3,SMP0000685
SLC6A3,SMP0000686
SLC6A3,SMP0000687
SLC6A3,SMP0000688
SLC6A3,SMP0000689
SLC6A3,SMP0000690
SLC6A3,SMP0000691
SLC6A4,SMP0000224
SLC6A4,SMP0000392
SLC6A4,SMP0000393
SLC6A4,SMP0000394
SLC6A4,SMP0000395
SLC6A4,SMP0000396
SLC6A4,SMP0000397
SLC6A4,SMP0000398
SLC6A4,SMP0000399
SLC6A4,SMP0000400
SLC6A4,SMP0000401
SLC6A4,SMP0000402
SLC6A4,SMP0000403
SLC6A4,SMP0000404
SLC6A4,SMP0000405
SLC6A4,SMP0000406
SLC6A4,SMP0000408
SLC6A4,SMP0000409
SLC6A4,SMP0000410
SLC6A4,SMP0000411
SLC6A4,SMP0000412
SLC6A4,SMP0000413
SLC6A4,SMP0000414
SLC6A4,SMP0000415
SLC6A4,SMP0000416
SLC6A4,SMP0000417
SLC6A4,SMP0000422
SLC6A4,SMP0000423
SLC6A4,SMP0000424
SLC6A4,SMP0000425
SLC6A4,SMP0000426
SLC6A4,SMP0000431
SLC6A4,SMP0000625
SLC6A4,SMP0000626
SLC6A4,SMP0000627
SLC6A4,SMP0000636
SLC6A4,SMP0000646
SLC6A4,SMP0000671
SLC6A4,SMP0000672
SLC6A4,SMP0000673
SLC6A4,SMP0000674
SLC6A4,SMP0000675
SLC6A4,SMP0000676
SLC6A4,SMP0000677
SLC6A4,SMP0000678
SLC6A4,SMP0000679
SLC6A4,SMP0000680
SLC6A4,SMP0000681
SLC6A4,SMP0000683
SLC6A4,SMP0000684
SLC6A4,SMP0000685
SLC6A4,SMP0000686
SLC6A4,SMP0000687
SLC6A4,SMP0000688
SLC6A4,SMP0000689
SLC6A4,SMP0000690
SLC6A4,SMP0000691
SLC7A10,SMP0119376
SLC7A14,SMP0087203
SLC7A2,SMP0000037
SLC7A2,SMP0000186
SLC7A2,SMP0000239
SLC7A2,SMP0000527
SLC7A2,SMP0000528
SLC7A2,SMP0000571
SLC7A2,SMP0000719
Slc7a2,SMP0063635
Slc7a2,SMP0087300
Slc7a2,SMP0120484
Slc7a2,SMP0120526
Slc7a2,SMP0120592
Slc7a2,SMP0120593
Slc7a2,SMP0120635
Slc7a2,SMP0120651
Slc7a2,SMP0120704
Slc7a2,SMP0120746
Slc7a2,SMP0120811
Slc7a2,SMP0120812
Slc7a2,SMP0120854
Slc7a2,SMP0120870
SLC7A5,SMP0000184
SLC7A5,SMP0000189
SLC7A5,SMP0000193
SLC7A5,SMP0000197
SLC7A5,SMP0000078
SLC7A5,SMP0000080
SLC7A5,SMP0000081
SLC7A5,SMP0000088
SLC7A5,SMP0000090
SLC7A5,SMP0000091
SLC7A5,SMP0000097
SLC7A5,SMP0000100
SLC7A5,SMP0000103
SLC7A5,SMP0000105
SLC7A5,SMP0000108
SLC7A5,SMP0000110
SLC7A5,SMP0000115
SLC7A5,SMP0000118
SLC7A5,SMP0000121
SLC7A5,SMP0000122
SLC7A5,SMP0000132
SLC7A5,SMP0000133
SLC7A5,SMP0000134
SLC7A5,SMP0000135
SLC7A5,SMP0000583
SLC7A5,SMP0000585
SLC7A5,SMP0000682
SLC7A5,SMP0000723
Slc7a5,SMP0107989
Slc7a5,SMP0108010
Slc7a5,SMP0119367
SLC7A5,SMP0119376
Slc7a5,SMP0119387
Slc7a5,SMP0120483
Slc7a5,SMP0120546
Slc7a5,SMP0120547
Slc7a5,SMP0120548
Slc7a5,SMP0120647
Slc7a5,SMP0120648
Slc7a5,SMP0120655
Slc7a5,SMP0120703
Slc7a5,SMP0120766
Slc7a5,SMP0120767
Slc7a5,SMP0120768
Slc7a5,SMP0120866
Slc7a5,SMP0120867
Slc7a5,SMP0120874
SLC7A5,SMP0121001
SLC7A6,SMP0000184
SLC7A6,SMP0000189
SLC7A6,SMP0000193
SLC7A6,SMP0000197
SLC7A6,SMP0000078
SLC7A6,SMP0000080
SLC7A6,SMP0000081
SLC7A6,SMP0000088
SLC7A6,SMP0000090
SLC7A6,SMP0000091
SLC7A6,SMP0000097
SLC7A6,SMP0000100
SLC7A6,SMP0000103
SLC7A6,SMP0000105
SLC7A6,SMP0000108
SLC7A6,SMP0000110
SLC7A6,SMP0000115
SLC7A6,SMP0000118
SLC7A6,SMP0000121
SLC7A6,SMP0000122
SLC7A6,SMP0000132
SLC7A6,SMP0000133
SLC7A6,SMP0000134
SLC7A6,SMP0000135
SLC7A6,SMP0000583
SLC7A6,SMP0000585
SLC7A6,SMP0000723
Slc7a6,SMP0119367
Slc7a6,SMP0120483
Slc7a6,SMP0120546
Slc7a6,SMP0120547
Slc7a6,SMP0120548
Slc7a6,SMP0120647
Slc7a6,SMP0120648
Slc7a6,SMP0120655
SLC7A6,SMP0121001
SLC7A7,SMP0000184
SLC7A7,SMP0000189
SLC7A7,SMP0000193
SLC7A7,SMP0000197
SLC7A7,SMP0000078
SLC7A7,SMP0000080
SLC7A7,SMP0000081
SLC7A7,SMP0000088
SLC7A7,SMP0000090
SLC7A7,SMP0000091
SLC7A7,SMP0000097
SLC7A7,SMP0000100
SLC7A7,SMP0000103
SLC7A7,SMP0000105
SLC7A7,SMP0000108
SLC7A7,SMP0000110
SLC7A7,SMP0000115
SLC7A7,SMP0000118
SLC7A7,SMP0000121
SLC7A7,SMP0000122
SLC7A7,SMP0000132
SLC7A7,SMP0000133
SLC7A7,SMP0000134
SLC7A7,SMP0000135
SLC7A7,SMP0000583
SLC7A7,SMP0000585
SLC7A7,SMP0000723
SLC7A7,SMP0002298
Slc7a7,SMP0119367
SLC7A7,SMP0119376
Slc7a7,SMP0119387
Slc7a7,SMP0120483
Slc7a7,SMP0120546
Slc7a7,SMP0120547
Slc7a7,SMP0120548
Slc7a7,SMP0120647
Slc7a7,SMP0120648
Slc7a7,SMP0120655
Slc7a7,SMP0120703
Slc7a7,SMP0120766
Slc7a7,SMP0120767
Slc7a7,SMP0120768
Slc7a7,SMP0120866
Slc7a7,SMP0120867
Slc7a7,SMP0120874
SLC7A7,SMP0121001
SLC7A8,SMP0000184
SLC7A8,SMP0000189
SLC7A8,SMP0000193
SLC7A8,SMP0000197
SLC7A8,SMP0000078
SLC7A8,SMP0000080
SLC7A8,SMP0000081
SLC7A8,SMP0000088
SLC7A8,SMP0000090
SLC7A8,SMP0000091
SLC7A8,SMP0000097
SLC7A8,SMP0000100
SLC7A8,SMP0000103
SLC7A8,SMP0000105
SLC7A8,SMP0000108
SLC7A8,SMP0000110
SLC7A8,SMP0000115
SLC7A8,SMP0000118
SLC7A8,SMP0000121
SLC7A8,SMP0000122
SLC7A8,SMP0000132
SLC7A8,SMP0000133
SLC7A8,SMP0000134
SLC7A8,SMP0000135
SLC7A8,SMP0000583
SLC7A8,SMP0000585
SLC7A8,SMP0000723
Slc7a8,SMP0119367
Slc7a8,SMP0119387
Slc7a8,SMP0120483
Slc7a8,SMP0120546
Slc7a8,SMP0120547
Slc7a8,SMP0120548
Slc7a8,SMP0120647
Slc7a8,SMP0120648
Slc7a8,SMP0120655
Slc7a8,SMP0120703
Slc7a8,SMP0120766
Slc7a8,SMP0120767
Slc7a8,SMP0120768
Slc7a8,SMP0120866
Slc7a8,SMP0120867
Slc7a8,SMP0120874
SLC7A8,SMP0121001
SLC7A9,SMP0000184
SLC7A9,SMP0000189
SLC7A9,SMP0000193
SLC7A9,SMP0000197
SLC7A9,SMP0000078
SLC7A9,SMP0000080
SLC7A9,SMP0000081
SLC7A9,SMP0000088
SLC7A9,SMP0000090
SLC7A9,SMP0000091
SLC7A9,SMP0000097
SLC7A9,SMP0000100
SLC7A9,SMP0000103
SLC7A9,SMP0000105
SLC7A9,SMP0000108
SLC7A9,SMP0000110
SLC7A9,SMP0000115
SLC7A9,SMP0000118
SLC7A9,SMP0000121
SLC7A9,SMP0000122
SLC7A9,SMP0000132
SLC7A9,SMP0000133
SLC7A9,SMP0000134
SLC7A9,SMP0000135
SLC7A9,SMP0000583
SLC7A9,SMP0000585
SLC7A9,SMP0000723
Slc7a9,SMP0119367
SLC7A9,SMP0119376
Slc7a9,SMP0119387
Slc7a9,SMP0120483
Slc7a9,SMP0120546
Slc7a9,SMP0120547
Slc7a9,SMP0120548
Slc7a9,SMP0120647
Slc7a9,SMP0120648
Slc7a9,SMP0120655
Slc7a9,SMP0120703
Slc7a9,SMP0120766
Slc7a9,SMP0120767
Slc7a9,SMP0120768
Slc7a9,SMP0120866
Slc7a9,SMP0120867
Slc7a9,SMP0120874
SLC7A9,SMP0121001
SLC8A1,SMP0000296
SLC8A1,SMP0000297
SLC8A1,SMP0000298
SLC8A1,SMP0000299
SLC8A1,SMP0000300
SLC8A1,SMP0000301
SLC8A1,SMP0000302
SLC8A1,SMP0000303
SLC8A1,SMP0000304
SLC8A1,SMP0000305
SLC8A1,SMP0000306
SLC8A1,SMP0000307
SLC8A1,SMP0000323
SLC8A1,SMP0000324
SLC8A1,SMP0000325
SLC8A1,SMP0000326
SLC8A1,SMP0000327
SLC8A1,SMP0000328
SLC8A1,SMP0000329
SLC8A1,SMP0000330
SLC8A1,SMP0000331
SLC8A1,SMP0000332
SLC8A1,SMP0000359
SLC8A1,SMP0000366
SLC8A1,SMP0000367
SLC8A1,SMP0000368
SLC8A1,SMP0000375
